"Date","Occupation Code","Occupation Skill Level","Occupation Standard","Occupation","Count"
2012-06-30,"234914","Skill level 1","ANZSCO","Physicist",0
2012-06-30,"241111","Skill level 1","ANZSCO","Early Childhood (Pre-primary School) Teacher",9
2012-06-30,"241213","Skill level 1","ANZSCO","Primary School Teacher",3
2012-06-30,"241411","Skill level 1","ANZSCO","Secondary School Teacher",9
2012-06-30,"241511","Skill level 1","ANZSCO","Special Needs Teacher",0
2012-06-30,"242111","Skill level 1","ANZSCO","University Lecturer",15
2012-06-30,"242211","Skill level 1","ANZSCO","Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ)",0
2012-06-30,"249299","Skill level 1","ANZSCO","Private Tutors and Teachers nec",6
2012-06-30,"249311","Skill level 1","ANZSCO","Teacher of English to Speakers of Other Languages",3
2012-06-30,"251111","Skill level 1","ANZSCO","Dietitian",3
2012-06-30,"251211","Skill level 1","ANZSCO","Medical Diagnostic Radiographer",0
2012-06-30,"251212","Skill level 1","ANZSCO","Medical Radiation Therapist",3
2012-06-30,"251312","Skill level 1","ANZSCO","Occupational Health and Safety Adviser",0
2012-06-30,"251513","Skill level 1","ANZSCO","Retail Pharmacist",3
2012-06-30,"251912","Skill level 1","ANZSCO","Orthotist or Prosthetist",0
2012-06-30,"252211","Skill level 1","ANZSCO","Acupuncturist",3
2012-06-30,"252312","Skill level 1","ANZSCO","Dentist",3
2012-06-30,"252411","Skill level 1","ANZSCO","Occupational Therapist",0
2012-06-30,"252511","Skill level 1","ANZSCO","Physiotherapist",3
2012-06-30,"252711","Skill level 1","ANZSCO","Audiologist",0
2012-06-30,"252712","Skill level 1","ANZSCO","Speech Pathologist (Aus) / Speech Language Therapist (NZ)",0
2012-06-30,"253111","Skill level 1","ANZSCO","General Practitioner",12
2012-06-30,"253112","Skill level 1","ANZSCO","Resident Medical Officer",12
2012-06-30,"253211","Skill level 1","ANZSCO","Anaesthetist",3
2012-06-30,"253511","Skill level 1","ANZSCO","Surgeon (General)",0
2012-06-30,"253514","Skill level 1","ANZSCO","Orthopaedic Surgeon",0
2012-06-30,"253917","Skill level 1","ANZSCO","Diagnostic and Interventional Radiologist",0
2012-06-30,"254111","Skill level 1","ANZSCO","Midwife",3
2012-06-30,"254311","Skill level 1","ANZSCO","Nurse Manager",3
2012-06-30,"254412","Skill level 1","ANZSCO","Registered Nurse (Aged Care)",45
2012-06-30,"254413","Skill level 1","ANZSCO","Registered Nurse (Child and Family Health)",3
2012-06-30,"254414","Skill level 1","ANZSCO","Registered Nurse (Community Health)",0
2012-06-30,"254415","Skill level 1","ANZSCO","Registered Nurse (Critical Care and Emergency)",6
2012-06-30,"254417","Skill level 1","ANZSCO","Registered Nurse (Disability and Rehabilitation)",3
2012-06-30,"254418","Skill level 1","ANZSCO","Registered Nurse (Medical)",18
2012-06-30,"254422","Skill level 1","ANZSCO","Registered Nurse (Mental Health)",0
2012-06-30,"254423","Skill level 1","ANZSCO","Registered Nurse (Perioperative)",3
2012-06-30,"254424","Skill level 1","ANZSCO","Registered Nurse (Surgical)",3
2012-06-30,"254499","Skill level 1","ANZSCO","Registered Nurses nec",3
2012-06-30,"261111","Skill level 1","ANZSCO","ICT Business Analyst",12
2012-06-30,"261112","Skill level 1","ANZSCO","Systems Analyst",6
2012-06-30,"261211","Skill level 1","ANZSCO","Multimedia Specialist",3
2012-06-30,"261212","Skill level 1","ANZSCO","Web Developer",3
2012-06-30,"261311","Skill level 1","ANZSCO","Analyst Programmer",6
2012-06-30,"261312","Skill level 1","ANZSCO","Developer Programmer",18
2012-06-30,"261313","Skill level 1","ANZSCO","Software Engineer",21
2012-06-30,"261314","Skill level 1","ANZSCO","Software Tester",6
2012-06-30,"261399","Skill level 1","ANZSCO","Software and Applications Programmers nec",6
2012-06-30,"262111","Skill level 1","ANZSCO","Database Administrator",3
2012-06-30,"262112","Skill level 1","ANZSCO","ICT Security Specialist",3
2012-06-30,"262113","Skill level 1","ANZSCO","Systems Administrator",3
2012-06-30,"263111","Skill level 1","ANZSCO","Computer Network and Systems Engineer",6
2012-06-30,"263112","Skill level 1","ANZSCO","Network Administrator",3
2012-06-30,"263211","Skill level 1","ANZSCO","ICT Quality Assurance Engineer",0
2012-06-30,"263212","Skill level 1","ANZSCO","ICT Support Engineer",6
2012-06-30,"263213","Skill level 1","ANZSCO","ICT Systems Test Engineer",3
2012-06-30,"263311","Skill level 1","ANZSCO","Telecommunications Engineer",9
2012-06-30,"263312","Skill level 1","ANZSCO","Telecommunications Network Engineer",6
2012-06-30,"272112","Skill level 1","ANZSCO","Drug and Alcohol Counsellor",3
2012-06-30,"272211","Skill level 1","ANZSCO","Minister of Religion",3
2012-06-30,"272312","Skill level 1","ANZSCO","Educational Psychologist",3
2012-06-30,"272412","Skill level 1","ANZSCO","Interpreter",0
2012-06-30,"272413","Skill level 1","ANZSCO","Translator",0
2012-06-30,"272511","Skill level 1","ANZSCO","Social Worker",3
2012-06-30,"311213","Skill level 2","ANZSCO","Medical Laboratory Technician",3
2012-06-30,"311215","Skill level 2","ANZSCO","Pharmacy Technician",0
2012-06-30,"311299","Skill level 2","ANZSCO","Medical Technicians nec",0
2012-06-30,"311411","Skill level 2","ANZSCO","Chemistry Technician",6
2012-06-30,"311413","Skill level 2","ANZSCO","Life Science Technician",3
2012-06-30,"311414","Skill level 2","ANZSCO","School Laboratory Technician",0
2012-06-30,"311499","Skill level 2","ANZSCO","Science Technicians nec",3
2012-06-30,"312111","Skill level 2","ANZSCO","Architectural Draftsperson",0
2012-06-30,"312112","Skill level 2","ANZSCO","Building Associate",0
2012-06-30,"312212","Skill level 2","ANZSCO","Civil Engineering Technician",3
2012-06-30,"312412","Skill level 2","ANZSCO","Electronic Engineering Technician",3
2012-06-30,"312511","Skill level 2","ANZSCO","Mechanical Engineering Draftsperson",0
2012-06-30,"312512","Skill level 2","ANZSCO","Mechanical Engineering Technician",0
2012-06-30,"312611","Skill level 2","ANZSCO","Safety Inspector",0
2012-06-30,"313111","Skill level 2","ANZSCO","Hardware Technician",3
2012-06-30,"313112","Skill level 2","ANZSCO","ICT Customer Support Officer",18
2012-06-30,"313113","Skill level 2","ANZSCO","Web Administrator",3
2012-06-30,"313199","Skill level 2","ANZSCO","ICT Support Technicians nec",24
2012-06-30,"313212","Skill level 2","ANZSCO","Telecommunications Field Engineer",0
2012-06-30,"321111","Skill level 3","ANZSCO","Automotive Electrician",3
2012-06-30,"321211","Skill level 3","ANZSCO","Motor Mechanic (General)",12
2012-06-30,"321212","Skill level 3","ANZSCO","Diesel Motor Mechanic",12
2012-06-30,"322113","Skill level 3","ANZSCO","Farrier",0
2012-06-30,"322211","Skill level 3","ANZSCO","Sheetmetal Trades Worker",3
2012-06-30,"322311","Skill level 3","ANZSCO","Metal Fabricator",3
2012-06-30,"322313","Skill level 3","ANZSCO","Welder (First Class) (Aus) / Welder (NZ)",0
2012-06-30,"323212","Skill level 3","ANZSCO","Fitter and Turner",0
2012-06-30,"323213","Skill level 3","ANZSCO","Fitter-Welder",6
2012-06-30,"323214","Skill level 3","ANZSCO","Metal Machinist (First Class)",3
2012-06-30,"323299","Skill level 3","ANZSCO","Metal Fitters and Machinists nec",0
2012-06-30,"323411","Skill level 3","ANZSCO","Engineering Patternmaker",3
2012-06-30,"324111","Skill level 3","ANZSCO","Panelbeater",3
2012-06-30,"324311","Skill level 3","ANZSCO","Vehicle Painter",0
2012-06-30,"331111","Skill level 3","ANZSCO","Bricklayer",0
2012-06-30,"331211","Skill level 3","ANZSCO","Carpenter and Joiner",3
2012-06-30,"331212","Skill level 3","ANZSCO","Carpenter",6
2012-06-30,"331213","Skill level 3","ANZSCO","Joiner",0
2012-06-30,"332111","Skill level 3","ANZSCO","Floor Finisher",0
2012-06-30,"332211","Skill level 3","ANZSCO","Painting Trades Worker",3
2012-06-30,"333111","Skill level 3","ANZSCO","Glazier",0
2012-06-30,"333211","Skill level 3","ANZSCO","Fibrous Plasterer",0
2012-06-30,"333212","Skill level 3","ANZSCO","Solid Plasterer",0
2012-06-30,"333311","Skill level 3","ANZSCO","Roof Tiler",3
2012-06-30,"333411","Skill level 3","ANZSCO","Wall and Floor Tiler",0
2012-06-30,"334111","Skill level 3","ANZSCO","Plumber (General)",0
2012-06-30,"334112","Skill level 3","ANZSCO","Airconditioning and Mechanical Services Plumber",0
2012-06-30,"341111","Skill level 3","ANZSCO","Electrician (General)",9
2012-06-30,"341112","Skill level 3","ANZSCO","Electrician (Special Class)",3
2012-06-30,"342111","Skill level 3","ANZSCO","Airconditioning and Refrigeration Mechanic",0
2012-06-30,"342211","Skill level 3","ANZSCO","Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ)",0
2012-06-30,"342212","Skill level 3","ANZSCO","Technical Cable Jointer",0
2012-06-30,"342311","Skill level 3","ANZSCO","Business Machine Mechanic",0
2012-06-30,"342313","Skill level 3","ANZSCO","Electronic Equipment Trades Worker",3
2012-06-30,"342315","Skill level 3","ANZSCO","Electronic Instrument Trades Worker (Special Class)",0
2012-06-30,"342413","Skill level 3","ANZSCO","Telecommunications Linesworker (Aus) / Telecommunications Line Mechanic (NZ)",0
2012-06-30,"342414","Skill level 3","ANZSCO","Telecommunications Technician",3
2012-06-30,"351111","Skill level 3","ANZSCO","Baker",9
2012-06-30,"351112","Skill level 3","ANZSCO","Pastrycook",3
2012-06-30,"351311","Skill level 2","ANZSCO","Chef",90
2012-06-30,"351411","Skill level 3","ANZSCO","Cook",6
2012-06-30,"361311","Skill level 3","ANZSCO","Veterinary Nurse",0
2012-06-30,"362211","Skill level 3","ANZSCO","Gardener (General)",3
2012-06-30,"362213","Skill level 3","ANZSCO","Landscape Gardener",0
2012-06-30,"362411","Skill level 3","ANZSCO","Nurseryperson",3
2012-06-30,"391111","Skill level 3","ANZSCO","Hairdresser",3
2012-06-30,"392112","Skill level 3","ANZSCO","Screen Printer",3
2012-06-30,"392211","Skill level 3","ANZSCO","Graphic Pre-press Trades Worker",0
2012-06-30,"392312","Skill level 3","ANZSCO","Small Offset Printer",3
2012-06-30,"393213","Skill level 3","ANZSCO","Dressmaker or Tailor",3
2012-06-30,"394111","Skill level 3","ANZSCO","Cabinetmaker",3
2012-06-30,"399211","Skill level 3","ANZSCO","Chemical Plant Operator",3
2012-06-30,"399213","Skill level 3","ANZSCO","Power Generation Plant Operator",0
2012-06-30,"399611","Skill level 3","ANZSCO","Signwriter",0
2012-06-30,"399912","Skill level 2","ANZSCO","Interior Decorator",0
2012-06-30,"399916","Skill level 3","ANZSCO","Plastics Technician",3
2012-06-30,"399999","Skill level 3","ANZSCO","Technicians and Trades Workers nec",0
2012-06-30,"411112","Skill level 2","ANZSCO","Intensive Care Ambulance Paramedic (Aus) / Ambulance Paramedic (NZ)",3
2012-06-30,"411611","Skill level 2","ANZSCO","Massage Therapist",6
2012-06-30,"411711","Skill level 2","ANZSCO","Community Worker",9
2012-06-30,"411712","Skill level 2","ANZSCO","Disabilities Services Officer",0
2012-06-30,"411715","Skill level 2","ANZSCO","Residential Care Officer",6
2012-06-30,"423313","Skill level 4","ANZSCO","Personal Care Assistant",0
2012-06-30,"431411","Skill level 3","ANZSCO","Hotel Service Manager",9
2012-06-30,"441211","Skill level 3","ANZSCO","Emergency Service Worker",3
2012-06-30,"442216","Skill level 3","ANZSCO","Security Consultant",0
2012-06-30,"442217","Skill level 5","ANZSCO","Security Officer",0
2012-06-30,"452317","Skill level 3","ANZSCO","Other Sports Coach or Instructor",0
2012-06-30,"452414","Skill level 3","ANZSCO","Lifeguard",3
2012-06-30,"511111","Skill level 2","ANZSCO","Contract Administrator",0
2012-06-30,"511112","Skill level 2","ANZSCO","Program or Project Administrator",3
2012-06-30,"512111","Skill level 2","ANZSCO","Office Manager",15
2012-06-30,"512299","Skill level 2","ANZSCO","Practice Managers nec",3
2012-06-30,"521111","Skill level 3","ANZSCO","Personal Assistant",3
2012-06-30,"521211","Skill level 3","ANZSCO","Secretary (General)",0
2012-06-30,"521212","Skill level 3","ANZSCO","Legal Secretary",0
2012-06-30,"541111","Skill level 3","ANZSCO","Call or Contact Centre Team Leader",0
2012-06-30,"551111","Skill level 4","ANZSCO","Accounts Clerk",3
2012-06-30,"599112","Skill level 2","ANZSCO","Legal Executive",0
2012-06-30,"611312","Skill level 4","ANZSCO","Sales Representative (Business Services)",0
2012-06-30,"711999","Skill level 4","ANZSCO","Machine Operators nec",0
2012-06-30,"899111","Skill level 5","ANZSCO","Caretaker",3
2012-06-30,"899916","Skill level 5","ANZSCO","Mechanic's Assistant",0
2012-06-30,"999910","(not recorded)","ANZSCO","Student",3
2012-06-30,"999970","(not recorded)","ANZSCO","Unemployed",0
2012-07-31,"(not recorded)","(not recorded)","N/A","(not recorded)",12
2012-07-31,"99999","(not recorded)","NZSCO","Not Stated",27
2012-07-31,"111211","Skill level 1","ANZSCO","Corporate General Manager",3
2012-07-31,"121213","Skill level 1","ANZSCO","Fruit or Nut Grower",0
2012-07-31,"121299","Skill level 1","ANZSCO","Crop Farmers nec",0
2012-07-31,"121311","Skill level 1","ANZSCO","Apiarist",0
2012-07-31,"121313","Skill level 1","ANZSCO","Dairy Cattle Farmer",9
2012-07-31,"131112","Skill level 1","ANZSCO","Sales and Marketing Manager",9
2012-07-31,"131114","Skill level 1","ANZSCO","Public Relations Manager",0
2012-07-31,"132111","Skill level 1","ANZSCO","Corporate Services Manager",0
2012-07-31,"132211","Skill level 1","ANZSCO","Finance Manager",0
2012-07-31,"133111","Skill level 1","ANZSCO","Construction Project Manager",6
2012-07-31,"133112","Skill level 1","ANZSCO","Project Builder",0
2012-07-31,"133211","Skill level 1","ANZSCO","Engineering Manager",0
2012-07-31,"133311","Skill level 1","ANZSCO","Importer or Exporter",3
2012-07-31,"133512","Skill level 1","ANZSCO","Production Manager (Manufacturing)",6
2012-07-31,"133611","Skill level 1","ANZSCO","Supply and Distribution Manager",9
2012-07-31,"134299","Skill level 1","ANZSCO","Health and Welfare Services Managers nec",3
2012-07-31,"134499","Skill level 1","ANZSCO","Education Managers nec",3
2012-07-31,"135112","Skill level 1","ANZSCO","ICT Project Manager",9
2012-07-31,"135199","Skill level 1","ANZSCO","ICT Managers nec",0
2012-07-31,"139111","Skill level 1","ANZSCO","Commissioned Defence Force Officer",0
2012-07-31,"139912","Skill level 1","ANZSCO","Environmental Manager",0
2012-07-31,"139913","Skill level 1","ANZSCO","Laboratory Manager",0
2012-07-31,"139914","Skill level 1","ANZSCO","Quality Assurance Manager",0
2012-07-31,"139999","Skill level 1","ANZSCO","Specialist Managers nec",6
2012-07-31,"141111","Skill level 2","ANZSCO","Cafe or Restaurant Manager",45
2012-07-31,"141311","Skill level 2","ANZSCO","Hotel or Motel Manager",3
2012-07-31,"141999","Skill level 2","ANZSCO","Accommodation and Hospitality Managers nec",3
2012-07-31,"142111","Skill level 2","ANZSCO","Retail Manager (General)",48
2012-07-31,"142114","Skill level 2","ANZSCO","Hair or Beauty Salon Manager",0
2012-07-31,"142116","Skill level 2","ANZSCO","Travel Agency Manager",3
2012-07-31,"149113","Skill level 2","ANZSCO","Sports Centre Manager",0
2012-07-31,"149211","Skill level 2","ANZSCO","Call or Contact Centre Manager",0
2012-07-31,"149212","Skill level 2","ANZSCO","Customer Service Manager",3
2012-07-31,"149413","Skill level 2","ANZSCO","Transport Company Manager",3
2012-07-31,"149913","Skill level 2","ANZSCO","Facilities Manager",3
2012-07-31,"149914","Skill level 2","ANZSCO","Financial Institution Branch Manager",3
2012-07-31,"149999","Skill level 2","ANZSCO","Hospitality, Retail and Service Managers nec",0
2012-07-31,"211311","Skill level 1","ANZSCO","Photographer",3
2012-07-31,"212317","Skill level 1","ANZSCO","Technical Director",3
2012-07-31,"212412","Skill level 1","ANZSCO","Newspaper or Periodical Editor",3
2012-07-31,"212413","Skill level 1","ANZSCO","Print Journalist",0
2012-07-31,"212499","Skill level 1","ANZSCO","Journalists and Other Writers nec",0
2012-07-31,"221111","Skill level 1","ANZSCO","Accountant (General)",6
2012-07-31,"221112","Skill level 1","ANZSCO","Management Accountant",3
2012-07-31,"221113","Skill level 1","ANZSCO","Taxation Accountant",3
2012-07-31,"221213","Skill level 1","ANZSCO","External Auditor",3
2012-07-31,"222111","Skill level 2","ANZSCO","Commodities Trader",0
2012-07-31,"222112","Skill level 2","ANZSCO","Finance Broker",3
2012-07-31,"222113","Skill level 2","ANZSCO","Insurance Broker",3
2012-07-31,"222211","Skill level 1","ANZSCO","Financial Market Dealer",3
2012-07-31,"222312","Skill level 1","ANZSCO","Financial Investment Manager",0
2012-07-31,"223111","Skill level 1","ANZSCO","Human Resource Adviser",0
2012-07-31,"223211","Skill level 1","ANZSCO","ICT Trainer",3
2012-07-31,"224113","Skill level 1","ANZSCO","Statistician",3
2012-07-31,"224211","Skill level 1","ANZSCO","Archivist",0
2012-07-31,"224412","Skill level 1","ANZSCO","Policy Analyst",3
2012-07-31,"224512","Skill level 1","ANZSCO","Valuer",0
2012-07-31,"224611","Skill level 1","ANZSCO","Librarian",0
2012-07-31,"224711","Skill level 1","ANZSCO","Management Consultant",0
2012-07-31,"224712","Skill level 1","ANZSCO","Organisation and Methods Analyst",3
2012-07-31,"224912","Skill level 1","ANZSCO","Liaison Officer",3
2012-07-31,"225111","Skill level 1","ANZSCO","Advertising Specialist",0
2012-07-31,"225113","Skill level 1","ANZSCO","Marketing Specialist",6
2012-07-31,"225211","Skill level 1","ANZSCO","ICT Account Manager",0
2012-07-31,"225212","Skill level 1","ANZSCO","ICT Business Development Manager",3
2012-07-31,"225213","Skill level 1","ANZSCO","ICT Sales Representative",3
2012-07-31,"225311","Skill level 1","ANZSCO","Public Relations Professional",3
2012-07-31,"225411","Skill level 1","ANZSCO","Sales Representative (Industrial Products)",3
2012-07-31,"225412","Skill level 1","ANZSCO","Sales Representative (Medical and Pharmaceutical Products)",3
2012-07-31,"231212","Skill level 1","ANZSCO","Ship's Engineer",0
2012-07-31,"231213","Skill level 1","ANZSCO","Ship's Master",0
2012-07-31,"231299","Skill level 1","ANZSCO","Marine Transport Professionals nec",3
2012-07-31,"232311","Skill level 1","ANZSCO","Fashion Designer",0
2012-07-31,"232411","Skill level 1","ANZSCO","Graphic Designer",6
